,UID,col_0,col_1,col_2,col_3,col_4,col_5,col_6,y
2473,2473,A1,B0,C11,D26,100,E23,F2,78000
2474,2474,A0,B0,C2,D1,0,E1,F2,70000
2475,2475,A0,B0,C2,D16,0,E14,F2,171250
2476,2476,A2,B0,C4,D1,100,E1,F2,75000
2477,2477,A0,B0,C90,D1,100,E1,F2   ,200000
2478,2478,A0,B0,C52,D1,100,E1,F2,186000
2479,2479,A0,B0,C26,D1,100,E1,F2,300000
2480,2480,A0,B0,C2,D1,100,E1,F2,51000
2481,2481,A0,B0,C4,D1,100,E1,F2,115934
2482,2482,A1,B0,C20,D1,0,E1,F2,95000
2483,2483,A0,B0,C2,D1,100,E1,F2,198200
2484,2484,A1,B0,C2,D12,50,E61,F1,62726
2485,2485,A1,B1,C1,D1,100,E1,F0,270000
2486,2486,A1,B0,C21,D6,100,E6,F0,20670
2487,2487,A0,B0,C11,D2,0,E2,F2,132000
2488,2488,A0,B0,C4,D1,100,E1,F2,115934
2489,2489,A1,B0,C4,D4,0,E4,F2,54685
2490,2490,A0,B0,C1,D1,100,E1,F2   ,185000
2491,2491,A1,B0,C11,D4,100,E4,F2,63192
2492,2492,A0,B0,C4,D1,0,E1,F2,70000
2493,2493,A2,B0,C34,D1,100,E1,F0,225000
2494,2494,A1,B0,C17,D14,0,E12,F2,75020
2495,2495,A0,B0,C2,D1,0,E1,F0,119300
2496,2496,A1,B0,C87,D8,100,E1,F2,56000
2497,2497,A1,B0,C2,D26,100,E23,F2,84000
2498,2498,A1,B0,C4,D4,100,E4,F2,78990
2499,2499,A0,B0,C11,D1,0,E1,F2,133800
2500,2500,A1,B0,C11,D1,0,E1,F2,175000
2501,2501,A0,B0,C11,D1,0,E1,F2,252000
2502,2502,A1,B0,C9,D1,100,E1,F0,110000
2503,2503,A1,B0,C31,D1,0,E1,F0,68000
2504,2504,A1,B0,C15,D1,0,E1,F2,106500
2505,2505,A0,B0,C2,D1,100,E1,F2,141525
2506,2506,A0,B0,C30,D1,100,E1,F0,165000
2507,2507,A0,B0,C78,D1,100,E1,F2,81000
2508,2508,A0,B0,C4,D3,50,E3,F0,63831
2509,2509,A0,B0,C2,D1,0,E1,F2,204100
2510,2510,A0,B0,C2,D1,100,E1,F2,155000
2511,2511,A0,B0,C2,D1,100,E1,F2,210000
2512,2512,A0,B0,C15,D1,0,E1,F2   ,250000
2513,2513,A0,B0,C2,D1,100,E1,F2,120160
2514,2514,A0,B0,C4,D1,100,E1,F2,106260
2515,2515,A2,B0,C4,D1,0,E1,F2,150000
2516,2516,A0,B0,C11,D1,0,E1,F2,105000
2517,2517,A0,B0,C2,D1,0,E1,F2,120000
2518,2518,A0,B0,C2,D1,100,E1,F2,170000
2519,2519,A1,B0,C77,D21,50,E18,F0,89294
2520,2520,A0,B0,C2,D1,100,E1,F1,55000
2521,2521,A0,B0,C11,D1,0,E1,F2,153600
2522,2522,A0,B0,C11,D1,0,E1,F2,135000
2523,2523,A0,B0,C39,D1,100,E1,F0,156868
2524,2524,A1,B0,C4,D4,0,E4,F2,43096
2525,2525,A0,B0,C11,D1,0,E1,F2,134000
2526,2526,A0,B0,C15,D1,100,E1,F2,210000
2527,2527,A0,B0,C9,D1,0,E1,F2,130000
2528,2528,A1,B0,C66,D4,0,E4,F0,72914
2529,2529,A0,B0,C11,D1,0,E1,F2,265000
2530,2530,A0,B0,C2,D6,100,E6,F0,54094
2531,2531,A0,B0,C2,D0,0,E0,F2,47280
2532,2532,A0,B0,C2,D1,0,E1,F2,90700
2533,2533,A0,B0,C9,D2,100,E2,F2,116100
2534,2534,A3,B0,C7,D1,100,E1,F2,221000
2535,2535,A0,B0,C12,D1,0,E1,F2,210000
2536,2536,A0,B0,C2,D1,100,E1,F2,172500
2537,2537,A0,B0,C2,D1,100,E1,F2,141525
2538,2538,A0,B0,C2,D15,100,E13,F 0,13400
2539,2539,A0,B0,C11,D1,0,E1,F2,163800
2540,2540,A3,B0,C11,D1,0,E1,F 2,235000
2541,2541,A0,B0,C18,D1,0,E1,F2,165750
2542,2542,A0,B0,C11,D1,100,E1,F2,135000
2543,2543,A2,B0,C2,D6,50,E6,F2,22892
2544,2544,A1,B0,C11,D1,100,E1,F2,140000
2545,2545,A0,B0,C11,D1,0,E1,F0,154600
2546,2546,A1,B0,C59,D6,100,E6,F0,16414
2547,2547,A0,B0,C2,D1,0,E1,F2,135000
2548,2548,A0,B0,C11,D1,0,E1,F2,129300
2549,2549,A0,B0,C15,D1,100,E1,F2,113900
2550,2550,A0,B0,C50,D1,0,E1,,94500
2551,2551,A0,B0,C3,D1,0,E1,F0   ,222200
2552,2552,A0,B0,C11,D1,100,E1,F2,153600
2553,2553,A2,B0,C11,D1,0,E1,F2,65000
2554,2554,A0,B0,C11,D1,100,E1, F2   ,259000
2555,2555,A0,B0,C4,D1,100,E1,F2,175950
2556,2556,A0,B0,C9,D2,100,E2,F2,158000
2557,2557,A0,B0,C6,D1,0,E1,F2,150000
2558,2558,A0,B0,C15,D1,100,E1,F2,200000
2559,2559,A0,B0,C11,D1,0,E1,F2,145000
2560,2560,A0,B0,C11,D1,100,E1,F2,75000
2561,2561,A0,B0,C2,D1,0,E1,F2,185900
2562,2562,A0,B0,C4,D1,100,E1,F2,120600
2563,2563,A0,B0,C11,D1,100,E1,F2,275000
2564,2564,A0,B0,C11,D1,0,E1,F2,128000
2565,2565,A0,B0,C11,D1,100,E1,F2,107900
2566,2566,A0,B0,C11,D1,0,E1,F2,141300
2567,2567,A0,B0,C2,D1,100,E1,F2,191475
2568,2568,A0,B0,C2,D1,100,E1,F2,136000
2569,2569,A3,B0,C11,D1,100,E1,F2,310000
2570,2570,A0,B0,C7,D1,0,E1,F2,289800
2571,2571,A2,B0,C46,D1,0,E1,,100000
2572,2572,A0,B2,C43,D5,50,E19,F2,50000
2573,2573,A0,B0,C46,D1,0,E1, F2   ,197000
2574,2574,A1,B0,C11,D4,100,E4,F2,73880
2575,2575,A0,B0,C4,D1,0,E1,F2,125000
2576,2576,A0,B0,C2,D1,0,E1,F2,200160
2577,2577,A0,B0,C3,D1,0,E1,F0,136000
2578,2578,A0,B0,C4,D1,100,E1,F2,116150
2579,2579,A3,B0,C25,D1,100,E1,F0,235000
2580,2580,A0,B0,C2,D1,0,E1,F2,140000
2581,2581,A1,B0,C2,D27,50,E26,F0,24740
2582,2582,A0,B0,C11,D1,0,E1,F 2,120000
2583,2583,A0,B0,C2,D1,0,E1,F2,223800
2584,2584,A0,B0,C11,D1,0,E1,F2   ,78000
2585,2585,A1,B0,C11,D4,0,E4, F2   ,73880
2586,2586,A0,B0,C15,D1,100,E1,F0,131300
2587,2587,A0,B0,C9,D1,100,E1,F2,150000
2588,2588,A0,B0,C2,D1,100,E1,F2,198200
2589,2589,A0,B2,C28,D15,50,E13,F1,50000
2590,2590,A1,B0,C11,D29,100,E40,F0,28476
2591,2591,A2,B0,C18,D1,0,E1,F2,150000
2592,2592,A0,B0,C2,D1,100,E1,F1,120000
2593,2593,A0,B0,C18,D1,0,E1,F2,250000
2594,2594,A1,B0,C11,D1,100,E1,F2,80000
2595,2595,A0,B0,C11,D1,100,E1,F2,135000
2596,2596,A2,B0,C11,D1,0,E1,F2,160000
2597,2597,A0,B0,C9,D1,0,E1,F2,201000
2598,2598,A1,B0,C11,D1,100,E1,F2,130000
2599,2599,A0,B0,C2,D1,100,E1,F2,148000
2600,2600,A2,B0,C2,D1,0,E1,F2,80000
2601,2601,A0,B0,C11,D1,0,E1,F2,310000
2602,2602,A0,B0,C11,D1,0,E1,F2,139860
2603,2603,A1,B0,C4,D1,0,E1,F2,105380
2604,2604,A0,B0,C2,D1,100,E1,F2,191475
2605,2605,A1,B0,C2,D73,100,E3,F1,25532
2606,2606,A0,B0,C4,D1,100,E1,F2,86466
2607,2607,A1,B0,C4,D1,100,E1,F2,150000
2608,2608,A0,B0,C4,D1,0,E1,F2,180180
2609,2609,A1,B0,C9,D24,100,E22,F1,36000
2610,2610,A1,B0,C1,D1,0,E1,F2,160000
2611,2611,A0,B0,C11,D1,0,E1,F2,129300
2612,2612,A0,B0,C7,D1,100,E1,,138750
2613,2613,A1,B0,C4,D2,0,E2,F2,85000
2614,2614,A0,B0,C2,D1,100,E1,F2,145000
2615,2615,A0,B0,C4,D1,100,E1,F2,85000
2616,2616,A0,B0,C11,D1,0,E1,F2,126000
2617,2617,A0,B0,C2,D1,0,E1,F2,120000
2618,2618,A0,B0,C11,D1,0,E1,F2,300000
2619,2619,A0,B0,C4,D1,100,E1,F2,81666
2620,2620,A0,B0,C7,D1,0,E1,F2,214000
2621,2621,A0,B0,C4,D1,100,E1,F2,170000
2622,2622,A0,B0,C7,D1,0,E1,F2,130000
2623,2623,A1,B0,C2,D1,0,E1,F2,102100
2624,2624,A0,B0,C8,D1,0,E1,F2,129300
2625,2625,A0,B0,C7,D1,100,E1,F2,275300
2626,2626,A0,B0,C11,D1,100,E1,F2,150000
2627,2627,A0,B0,C2,D1,100,E1,F2,191475
